concept_code,concept_name,date,overall_sentiment,overall_importance,overall_impact,overall_duration,news_consistency,fcast_ret,close,high,low,open,volume
884134.WI,MR头显指数,2025-09-30,0.65,8.0,8.0,8.0,8.0,7.0,14506.1516,14515.4658,14345.9036,14345.9036,3627914000.0
884134.WI,MR头显指数,2025-10-09,0.75,7.3,7.8,7.0,8.5,7.2,14725.4492,14830.2366,14601.276,14601.276,4546238300.0
884134.WI,MR头显指数,2025-10-10,-0.3,7.5,6.5,7.0,4.5,3.5,14216.639,14610.6985,14167.0599,14610.6985,4164185300.0
884134.WI,MR头显指数,2025-10-13,0.8,7.5,7.0,7.0,8.5,7.0,14067.194,14114.4914,13489.0592,13544.7607,3725974700.0
884134.WI,MR头显指数,2025-10-14,0.85,7.5,7.2,7.8,9.0,6.8,13670.2015,14281.9198,13618.7198,14191.7184,3448657600.0
884134.WI,MR头显指数,2025-10-15,0.75,7.5,7.0,7.0,8.5,7.5,13873.9252,13876.2986,13518.2544,13710.1291,2644737500.0
884134.WI,MR头显指数,2025-10-16,0.8,7.5,7.0,7.5,9.0,7.0,13662.4329,13835.4594,13613.5988,13805.6051,2168160700.0
884134.WI,MR头显指数,2025-10-17,0.45,6.8,7.2,6.5,8.0,6.8,13182.5252,13686.4378,13177.2458,13661.176,2516512500.0
884134.WI,MR头显指数,2025-10-20,0.85,8.5,8.0,7.5,9.0,8.5,13433.9642,13551.1044,13351.4482,13407.0201,2142694900.0
884134.WI,MR头显指数,2025-10-21,0.45,6.8,6.5,6.2,7.3,6.8,13743.3441,13749.1609,13433.5769,13504.3526,2458060700.0
884134.WI,MR头显指数,2025-10-22,0.2,7.0,6.5,5.0,6.0,5.5,13726.4521,13808.4473,13604.7461,13660.1662,1802067100.0
884134.WI,MR头显指数,2025-10-23,0.75,8.0,7.5,7.0,9.0,7.2,13732.0899,13748.611,13511.7849,13702.3833,1742690300.0
884134.WI,MR头显指数,2025-10-24,0.8,7.5,7.5,7.0,8.5,6.5,14070.9979,14070.9979,13806.5272,13810.8327,2340443800.0
884134.WI,MR头显指数,2025-10-27,0.75,7.5,7.0,7.5,8.5,7.5,14197.0211,14272.936,14033.8122,14225.2696,2712790000.0
884134.WI,MR头显指数,2025-10-28,0.15,5.3,4.8,4.5,4.0,5.2,14178.1091,14283.4665,14099.4395,14143.2708,2272839200.0
884134.WI,MR头显指数,2025-10-29,-0.25,7.5,6.8,7.0,4.5,4.8,14259.2772,14260.8195,14102.9349,14204.6819,2306706800.0
884134.WI,MR头显指数,2025-10-30,0.8,7.5,7.0,6.5,9.0,6.8,14033.1149,14294.7286,14019.2667,14294.7286,2816456600.0
884134.WI,MR头显指数,2025-10-31,0.65,7.5,7.0,7.5,8.0,7.2,14098.6427,14204.0528,14001.0804,14069.1012,2544571400.0
884134.WI,MR头显指数,2025-11-03,0.55,6.5,6.0,6.5,8.5,7.0,14159.5558,14159.6079,13889.1042,14046.3717,2220771500.0
884134.WI,MR头显指数,2025-11-04,0.65,7.5,5.5,7.0,9.0,6.5,13918.1059,14106.1404,13813.3394,14105.3262,2106982800.0
884134.WI,MR头显指数,2025-11-06,0.4,5.5,6.2,6.0,8.0,7.3,14092.4896,14094.8302,13879.9064,13989.6093,1965230400.0
884134.WI,MR头显指数,2025-11-07,0.85,8.5,8.0,7.5,8.5,7.5,13939.3964,14060.5184,13921.4999,13991.8134,1673371800.0
884134.WI,MR头显指数,2025-11-11,0.55,7.3,6.8,7.5,8.2,6.7,13865.7516,14015.247,13830.6851,13977.6297,1990404300.0
884134.WI,MR头显指数,2025-11-13,-0.1,4.5,4.5,4.0,3.0,5.0,13839.1859,13908.1622,13668.4954,13704.3244,1792141000.0
884134.WI,MR头显指数,2025-11-14,0.35,7.0,6.5,7.0,7.5,6.5,13674.3195,13857.3981,13658.085,13701.3096,1975905600.0
884134.WI,MR头显指数,2025-11-17,0.85,8.5,7.8,7.5,9.0,7.5,13814.6178,13827.6556,13669.5259,13669.5259,1789637500.0
884134.WI,MR头显指数,2025-11-18,0.7,7.5,7.0,7.0,10.0,7.0,13779.6134,13832.274,13723.6691,13800.0794,2107554000.0
884134.WI,MR头显指数,2025-11-19,0.4,6.0,6.0,5.0,8.0,6.5,13550.7159,13758.9636,13501.3903,13736.4249,1832895700.0
884134.WI,MR头显指数,2025-11-20,0.35,5.5,5.0,5.5,6.5,4.8,13489.4253,13708.2175,13482.5738,13664.7116,1833983200.0
884134.WI,MR头显指数,2025-11-21,0.55,5.5,5.0,5.5,8.0,5.0,13003.279,13397.5806,12974.4709,13278.8584,2477816100.0
8841342.WI,产业互联网指数,2025-09-10,0.15,5.5,5.0,3.5,4.5,5.8,3525.0624,3552.9345,3502.0638,3502.0638,2120375500.0
8841342.WI,产业互联网指数,2025-09-11,0.8,9.0,8.0,8.0,9.0,7.0,3630.7404,3630.8153,3510.7068,3548.5337,2970358400.0
8841342.WI,产业互联网指数,2025-10-16,0.7,6.5,5.5,4.5,9.0,4.5,3518.8954,3545.1981,3497.7616,3541.9647,1321619900.0
8841342.WI,产业互联网指数,2025-10-22,0.4,3.5,3.0,2.0,9.5,4.5,3416.7003,3444.5519,3407.7491,3428.1428,1004045300.0
8841342.WI,产业互联网指数,2025-10-24,0.15,5.5,5.0,5.5,6.0,5.2,3456.5671,3456.7018,3426.7738,3427.3627,1357213400.0
8841342.WI,产业互联网指数,2025-10-27,0.35,6.2,6.8,5.5,6.5,6.3,3478.8043,3498.5997,3451.1014,3487.5279,1747433800.0
8841342.WI,产业互联网指数,2025-11-03,0.8,7.5,7.0,7.5,9.0,7.0,3577.9277,3577.9574,3531.8479,3553.0361,1956542100.0
8841342.WI,产业互联网指数,2025-11-04,0.6,6.5,6.0,7.0,9.0,6.5,3526.736,3558.4243,3496.2774,3558.4243,1568848200.0
8841342.WI,产业互联网指数,2025-11-17,0.8,7.5,7.0,7.0,9.0,7.0,3436.1356,3441.1405,3353.4916,3353.4916,1629363900.0
8841342.WI,产业互联网指数,2025-11-19,0.15,6.3,5.8,4.7,5.5,4.8,3475.8651,3534.6495,3465.7823,3534.6495,1617964400.0
8841342.WI,产业互联网指数,2025-11-21,0.8,7.0,7.0,7.0,8.5,5.0,3362.2527,3445.1811,3333.3703,3389.5006,1854829100.0
884135.WI,电子商务指数,2025-09-05,0.65,7.3,6.8,5.5,8.0,7.2,3120.5285,3120.5285,3012.6304,3077.3017,1107368900.0
884135.WI,电子商务指数,2025-09-08,0.75,7.5,7.0,7.5,8.0,7.0,3136.7301,3151.2812,3110.538,3115.4346,1015463300.0
884135.WI,电子商务指数,2025-09-09,0.4,6.5,6.0,6.5,7.0,6.5,3141.031,3152.5946,3116.7981,3139.2679,1346191000.0
884135.WI,电子商务指数,2025-09-10,0.75,7.3,7.8,6.5,8.2,7.1,3167.144,3183.2069,3146.9329,3147.5679,1176408100.0
884135.WI,电子商务指数,2025-09-11,0.75,7.3,7.0,6.8,8.2,7.5,3195.6318,3195.6857,3130.6326,3153.5572,1218367000.0
884135.WI,电子商务指数,2025-09-12,0.65,7.3,7.8,6.5,8.2,7.1,3183.1013,3217.8602,3180.0577,3198.4748,1275149100.0
884135.WI,电子商务指数,2025-09-15,0.55,6.5,6.8,5.5,8.0,7.2,3201.8565,3215.752,3167.1606,3175.9163,1012505500.0
884135.WI,电子商务指数,2025-09-16,0.75,7.3,7.8,6.5,8.2,7.4,3277.5737,3279.3869,3194.5388,3206.5688,1910665300.0
884135.WI,电子商务指数,2025-09-17,0.65,7.5,7.0,7.0,8.0,7.5,3244.8822,3264.0522,3236.503,3264.0522,1725278600.0
884135.WI,电子商务指数,2025-09-18,0.4,6.0,6.0,5.0,8.0,6.0,3187.8869,3247.1712,3155.8978,3237.0377,1662982400.0
884135.WI,电子商务指数,2025-09-19,-0.65,7.3,7.0,7.5,6.8,3.2,3202.3707,3216.2406,3168.9782,3186.8911,1487513900.0
884135.WI,电子商务指数,2025-09-22,0.75,7.5,7.0,7.0,8.0,7.0,3169.3442,3193.1057,3145.9495,3190.9386,1323128700.0
884135.WI,电子商务指数,2025-09-23,-0.35,7.2,6.8,7.5,6.5,4.8,3114.627,3155.8268,3050.7153,3152.9401,1392652200.0
884135.WI,电子商务指数,2025-09-24,0.0,6.5,6.0,6.5,4.5,5.5,3160.8235,3163.5165,3088.9359,3098.1069,1161538600.0
884135.WI,电子商务指数,2025-09-25,-0.35,7.5,6.8,5.0,4.5,4.2,3171.7151,3203.9811,3140.2487,3155.8933,1282489000.0
884135.WI,电子商务指数,2025-09-26,0.4,6.8,7.2,6.5,7.0,6.8,3122.581,3160.5912,3122.581,3157.4736,976657900.0
884135.WI,电子商务指数,2025-09-29,0.15,7.3,6.8,7.5,5.5,5.2,3146.9614,3150.7217,3090.2237,3121.3865,958640100.0
884135.WI,电子商务指数,2025-09-30,0.45,7.3,7.0,7.5,7.0,6.8,3158.3973,3171.7471,3143.8456,3152.3369,862236900.0
884135.WI,电子商务指数,2025-10-09,-0.25,7.3,6.8,7.5,5.5,3.8,3156.9183,3163.8514,3126.817,3153.4428,1045162600.0
884135.WI,电子商务指数,2025-10-10,0.35,6.2,5.8,6.5,6.0,6.3,3153.0704,3183.516,3140.9125,3146.4053,887391200.0
884135.WI,电子商务指数,2025-10-13,0.35,7.5,7.0,7.0,6.5,6.8,3108.017,3122.6053,3031.6978,3035.8372,822258200.0
884135.WI,电子商务指数,2025-10-14,0.75,8.0,7.5,6.5,8.0,6.5,3071.8004,3144.2331,3058.023,3116.1453,851148900.0
884135.WI,电子商务指数,2025-10-15,0.45,7.3,7.8,6.5,8.2,7.2,3163.1111,3163.1503,3071.7754,3082.0917,979297700.0
884135.WI,电子商务指数,2025-10-16,0.65,7.5,7.0,6.5,8.0,7.0,3128.6977,3165.546,3120.0935,3154.163,772450600.0
884135.WI,电子商务指数,2025-10-17,0.5,7.0,6.5,7.0,7.5,6.5,3025.0419,3130.871,3020.1442,3122.7002,688447800.0
884135.WI,电子商务指数,2025-10-20,0.3,6.0,6.0,5.0,6.5,6.5,3061.1783,3069.0809,3043.7749,3048.7897,584297700.0
884135.WI,电子商务指数,2025-10-21,0.4,6.5,6.8,6.5,7.0,6.5,3081.9356,3083.1776,3040.6908,3060.7288,613274800.0
884135.WI,电子商务指数,2025-10-22,0.45,6.5,6.0,6.5,8.0,7.0,3068.2834,3096.072,3061.4543,3070.0438,609708900.0
884135.WI,电子商务指数,2025-10-23,0.35,7.2,6.5,5.8,6.0,6.8,3059.1048,3069.9142,3015.8042,3066.1223,719998300.0
884135.WI,电子商务指数,2025-10-24,0.45,7.3,6.8,6.5,7.2,6.7,3060.5014,3079.3369,3052.6914,3055.7224,660885600.0
884135.WI,电子商务指数,2025-10-27,0.75,7.8,7.5,6.5,8.5,7.2,3073.5932,3083.2436,3056.6404,3071.9179,836587100.0
884135.WI,电子商务指数,2025-10-28,0.75,7.5,7.0,7.0,8.0,7.0,3069.5513,3087.3874,3050.73,3063.71,642912500.0
884135.WI,电子商务指数,2025-10-29,-0.35,5.8,5.5,3.5,4.0,4.2,3078.4096,3080.6667,3030.7779,3062.1588,806165100.0
884135.WI,电子商务指数,2025-10-30,0.35,7.2,6.8,6.5,6.0,6.3,3009.6535,3072.182,3009.593,3072.182,829296800.0
884135.WI,电子商务指数,2025-10-31,0.65,7.3,7.0,6.8,8.2,6.5,3087.2323,3095.9487,3021.1281,3021.1281,954550600.0
884135.WI,电子商务指数,2025-11-03,0.4,7.0,7.0,7.0,6.5,6.8,3113.4069,3113.4069,3086.2521,3094.185,853601100.0
884135.WI,电子商务指数,2025-11-04,0.15,6.5,6.0,5.5,5.0,5.5,3085.5958,3108.2876,3064.1437,3108.2876,907186800.0
884135.WI,电子商务指数,2025-11-05,0.45,7.2,6.5,6.8,6.0,6.7,3096.795,3111.2496,3055.0326,3058.2474,973062400.0
884135.WI,电子商务指数,2025-11-06,0.35,6.8,6.5,6.2,6.7,6.3,3070.5651,3091.98,3055.3094,3087.1548,854794700.0
884135.WI,电子商务指数,2025-11-07,0.15,6.2,5.8,6.5,5.5,5.0,3038.9757,3064.1041,3035.7188,3061.853,623504800.0
884135.WI,电子商务指数,2025-11-10,0.5,7.2,7.0,5.5,7.5,6.8,3086.8285,3088.5724,3035.7882,3035.7882,793945800.0
884135.WI,电子商务指数,2025-11-11,0.45,7.2,7.0,7.5,8.0,7.0,3079.6482,3090.6984,3064.0787,3089.4174,731006900.0
884135.WI,电子商务指数,2025-11-12,0.55,7.2,7.5,5.8,8.0,6.8,3059.4979,3084.5543,3043.0029,3076.8276,656064800.0
884135.WI,电子商务指数,2025-11-13,0.45,7.3,7.0,6.5,6.8,7.2,3117.7366,3117.7378,3037.796,3056.0911,728318400.0
884135.WI,电子商务指数,2025-11-14,-0.15,7.3,6.8,6.5,4.0,4.8,3071.8438,3123.0539,3071.7173,3087.2567,811011200.0
884135.WI,电子商务指数,2025-11-17,0.4,7.2,6.8,5.5,7.5,6.3,3086.3283,3090.4942,3054.7562,3066.1417,715650600.0
884135.WI,电子商务指数,2025-11-18,0.25,7.2,6.8,5.5,6.5,5.8,3129.0613,3142.4715,3075.1932,3079.0062,896124800.0
884135.WI,电子商务指数,2025-11-19,0.4,7.0,6.5,5.0,7.0,6.0,3098.4897,3135.8004,3089.273,3132.9335,828646300.0
884135.WI,电子商务指数,2025-11-20,0.75,7.5,7.8,6.5,8.2,7.2,3049.9576,3109.0061,3032.8506,3105.7362,756323500.0
884135.WI,电子商务指数,2025-11-21,0.45,7.2,6.8,6.5,8.0,6.3,2980.3799,3067.6849,2971.6165,3018.2984,883197700.0
884136.WI,互联网金融指数,2025-09-05,0.65,6.8,6.5,7.2,8.3,7.1,5938.8877,5940.8041,5771.1894,5863.3908,3023437400.0
884136.WI,互联网金融指数,2025-09-08,0.45,6.8,6.5,5.5,7.2,6.8,5964.7385,5981.0649,5907.2131,5932.4084,2485409500.0
884136.WI,互联网金融指数,2025-09-09,0.55,7.3,6.8,7.2,7.8,6.5,5920.6774,5987.7393,5892.6969,5960.0735,2541281100.0
884136.WI,互联网金融指数,2025-09-10,0.4,6.5,6.8,6.5,7.2,6.3,5954.0723,5978.5013,5912.263,5913.094,2113614800.0
884136.WI,互联网金融指数,2025-09-11,0.75,8.3,8.0,8.5,8.0,7.8,6048.8622,6048.8622,5879.5039,5950.1583,2891325100.0
884136.WI,互联网金融指数,2025-09-12,0.4,8.0,7.0,7.0,7.0,7.0,6044.8696,6117.6406,6038.9554,6048.8176,2505238100.0
884136.WI,互联网金融指数,2025-09-15,0.55,7.2,6.8,6.5,7.0,6.3,6004.6065,6051.4035,5981.8577,6032.2103,2844393200.0
884136.WI,互联网金融指数,2025-09-16,0.75,8.2,7.8,8.0,8.5,7.3,6100.6123,6100.6123,5984.4037,5998.6718,3561201500.0
884136.WI,互联网金融指数,2025-09-17,0.65,7.3,7.0,6.5,8.0,7.2,6212.8578,6241.9172,6083.6454,6094.0606,3799839900.0
884136.WI,互联网金融指数,2025-09-18,0.0,6.5,5.5,5.0,4.5,4.5,6016.2393,6177.3034,5953.5465,6166.2894,4198180000.0
884136.WI,互联网金融指数,2025-09-19,0.0,6.5,6.0,5.5,5.0,4.5,5965.1511,6022.6513,5933.6301,6002.2261,2812443500.0
884136.WI,互联网金融指数,2025-09-22,0.55,7.3,7.8,7.0,7.5,7.2,6030.9037,6031.5924,5930.6316,5978.9872,2427984800.0
884136.WI,互联网金融指数,2025-09-23,0.0,6.8,6.5,5.5,4.5,4.8,5842.2373,5977.1813,5737.7962,5971.8917,2938027300.0
884136.WI,互联网金融指数,2025-09-24,0.75,7.5,7.8,7.2,8.0,7.3,5905.7413,5916.1243,5772.9057,5803.0496,2415896000.0
884136.WI,互联网金融指数,2025-09-25,0.85,8.7,8.2,7.5,8.9,8.3,5873.7977,5941.465,5872.8752,5888.1252,2570449200.0
884136.WI,互联网金融指数,2025-09-26,0.55,7.2,6.8,7.5,8.0,5.8,5807.8996,5897.8973,5807.8996,5865.0104,2089323600.0
884136.WI,互联网金融指数,2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,5929.8764,5977.6274,5756.3334,5805.2227,2923646200.0
884136.WI,互联网金融指数,2025-09-30,0.6,8.0,8.0,7.0,8.0,8.0,5911.164,5967.5265,5908.829,5931.4802,2189644300.0
884136.WI,互联网金融指数,2025-10-09,0.45,7.3,6.8,6.5,6.7,6.2,5951.278,5953.8817,5865.2632,5931.7619,2419690900.0
884136.WI,互联网金融指数,2025-10-10,-0.45,7.3,8.0,5.5,4.8,3.5,5890.5883,5967.4774,5874.7458,5925.4579,2144431500.0
884136.WI,互联网金融指数,2025-10-13,0.65,7.8,7.2,7.5,7.0,7.5,5846.577,5852.2405,5658.2213,5658.9754,1842828600.0
884136.WI,互联网金融指数,2025-10-14,0.25,7.3,6.8,8.0,6.5,6.2,5822.192,5943.5543,5799.802,5876.9343,2197057200.0
884136.WI,互联网金融指数,2025-10-15,0.55,7.2,6.8,7.5,7.0,6.5,5898.3052,5899.8635,5804.9771,5831.8837,1674384300.0
884136.WI,互联网金融指数,2025-10-16,-0.35,7.2,6.8,5.5,4.5,3.8,5813.3911,5895.12,5797.2135,5886.9529,1398568200.0
884136.WI,互联网金融指数,2025-10-17,0.0,6.5,6.0,5.0,4.5,3.5,5756.8925,5877.3908,5748.8717,5806.705,1952043000.0
884136.WI,互联网金融指数,2025-10-20,-0.1,7.2,6.5,5.0,4.5,4.8,5858.7504,5880.6696,5823.0563,5824.5794,1576605600.0
884136.WI,互联网金融指数,2025-10-21,0.55,6.8,6.5,6.0,7.2,6.3,5965.5362,5967.2488,5847.9336,5870.2616,1696270000.0
884136.WI,互联网金融指数,2025-10-22,0.35,6.8,6.2,6.5,5.5,5.8,5974.3553,6004.2922,5930.8573,5939.998,1344455200.0
884136.WI,互联网金融指数,2025-10-23,0.8,8.5,8.0,7.5,8.0,8.5,6002.3839,6008.7893,5911.1425,5995.7239,1623312600.0
884136.WI,互联网金融指数,2025-10-24,0.75,8.3,8.0,8.5,8.8,7.5,6010.5389,6038.9546,5982.3567,6015.9748,1872652900.0
884136.WI,互联网金融指数,2025-10-27,0.75,7.8,7.5,7.0,8.5,7.2,6107.9247,6137.624,6073.1128,6079.8955,2193777700.0
884136.WI,互联网金融指数,2025-10-28,0.65,8.3,7.8,8.1,8.5,6.8,6177.6913,6235.3338,6094.652,6126.7771,2079908300.0
884136.WI,互联网金融指数,2025-10-29,0.58,7.3,6.8,7.5,7.0,6.5,6255.0387,6259.4674,6161.3438,6185.3513,2840900900.0
884136.WI,互联网金融指数,2025-10-30,0.35,6.8,5.5,7.2,7.0,5.8,6118.7931,6240.3622,6118.7931,6240.3622,2425183000.0
884136.WI,互联网金融指数,2025-10-31,-0.1,6.5,5.5,4.0,4.0,4.5,6240.8927,6257.4205,6130.9748,6130.9748,1944566600.0
884136.WI,互联网金融指数,2025-11-03,0.45,7.3,6.8,7.2,6.5,6.4,6325.6699,6330.3266,6233.8687,6256.1546,1806162200.0
884136.WI,互联网金融指数,2025-11-04,0.35,6.8,6.2,7.5,6.5,5.0,6325.6662,6341.5891,6281.7165,6330.9086,1724702300.0
884136.WI,互联网金融指数,2025-11-05,0.45,6.5,6.8,6.0,6.5,6.3,6330.9864,6357.7481,6266.0309,6271.2466,1634242400.0
884136.WI,互联网金融指数,2025-11-06,0.45,7.3,6.8,6.5,7.2,6.4,6325.0165,6347.9859,6288.4484,6340.3262,1587781200.0
884136.WI,互联网金融指数,2025-11-07,0.15,6.5,5.8,5.5,5.0,5.2,6279.9195,6317.3096,6276.9873,6308.1299,1586214800.0
884136.WI,互联网金融指数,2025-11-10,0.45,7.2,6.8,5.5,7.0,6.5,6323.2644,6332.6398,6281.3327,6281.3327,1561105600.0
884136.WI,互联网金融指数,2025-11-11,0.45,6.8,6.3,7.2,7.0,6.1,6326.8349,6378.3835,6312.867,6356.1133,1973534400.0
884136.WI,互联网金融指数,2025-11-12,0.35,6.8,6.5,7.2,6.0,5.8,6302.478,6341.1412,6254.8573,6333.2386,2673397500.0
884136.WI,互联网金融指数,2025-11-13,0.75,7.5,7.8,7.2,8.0,7.3,6415.9265,6417.5743,6262.862,6297.817,2414883500.0
884136.WI,互联网金融指数,2025-11-14,0.15,6.5,6.0,5.5,5.0,5.5,6394.6399,6457.8773,6373.6309,6376.9341,2385879400.0
884136.WI,互联网金融指数,2025-11-17,-0.45,6.8,6.2,4.5,4.0,3.8,6494.7428,6497.3673,6410.4549,6420.5264,1967862100.0
884136.WI,互联网金融指数,2025-11-18,0.45,6.8,6.5,6.0,7.2,5.8,6494.5426,6519.6881,6465.5135,6494.802,2165820200.0
884136.WI,互联网金融指数,2025-11-19,0.55,7.3,6.8,8.5,7.9,5.8,6390.0787,6516.5967,6362.7092,6504.1399,1713324900.0
884136.WI,互联网金融指数,2025-11-20,0.15,6.5,5.8,5.5,4.5,5.2,6331.3022,6451.1823,6306.8863,6440.8593,1658245800.0
884136.WI,互联网金融指数,2025-11-21,0.45,8.2,7.3,8.5,7.8,5.4,6100.6624,6306.6458,6100.5558,6227.1457,2387508500.0
884137.WI,智能电视指数,2025-09-16,-0.1,7.0,7.0,5.0,5.0,5.0,4860.256,4869.5517,4808.0537,4858.6195,1195592000.0
884137.WI,智能电视指数,2025-09-25,0.8,7.5,6.5,7.0,9.0,7.2,4975.6087,5033.5292,4965.67,4989.7827,1471065900.0
884137.WI,智能电视指数,2025-09-29,0.0,5.5,4.5,6.5,4.0,5.0,4872.8778,4883.9975,4811.8949,4883.0321,1150733100.0
884137.WI,智能电视指数,2025-09-30,-0.35,7.2,6.5,6.8,6.0,4.0,4898.4084,4915.9214,4873.9298,4887.3205,1034959500.0
884137.WI,智能电视指数,2025-10-14,0.4,5.5,5.0,4.5,9.0,5.0,4793.4767,4914.8708,4782.6995,4893.6457,1304401500.0
884137.WI,智能电视指数,2025-10-29,0.7,6.5,6.0,5.0,9.0,7.0,5000.0668,5012.4528,4955.967,5003.506,1316810100.0
884137.WI,智能电视指数,2025-11-07,0.55,7.0,6.5,8.0,8.5,6.8,4972.1107,5015.655,4971.3084,4996.1544,1031192000.0
884140.WI,三胎指数,2025-09-11,0.0,0.0,0.0,0.0,10.0,5.0,4217.9406,4217.9406,4131.7507,4180.5124,675994200.0
884140.WI,三胎指数,2025-09-17,0.0,0.0,0.0,0.0,10.0,3.0,4190.9389,4228.2191,4187.7647,4222.7091,623025500.0
884140.WI,三胎指数,2025-09-22,0.4,5.0,5.5,4.5,8.0,6.5,4076.6066,4121.3492,4053.2749,4117.2096,671588100.0
884140.WI,三胎指数,2025-09-23,0.3,6.0,5.5,6.5,8.0,5.0,4028.3346,4068.1781,3950.652,4066.0672,739628500.0
884140.WI,三胎指数,2025-09-26,0.45,6.5,5.5,7.0,8.5,6.2,4014.5086,4043.458,3974.2363,4013.8585,553366000.0
884140.WI,三胎指数,2025-10-10,0.0,1.5,1.0,0.5,5.0,5.0,4087.1113,4108.7064,4030.8561,4032.7151,718544100.0
884140.WI,三胎指数,2025-10-24,0.0,2.0,2.0,1.0,6.0,3.0,4064.0782,4114.6131,4057.0751,4099.2717,516439600.0
884140.WI,三胎指数,2025-10-28,0.8,9.0,8.5,9.0,9.0,8.5,4054.8105,4077.2956,4038.2867,4060.674,466226100.0
884140.WI,三胎指数,2025-10-29,0.35,6.5,5.5,6.8,8.0,6.2,4071.2225,4074.0155,4029.2866,4052.6294,594212400.0
884140.WI,三胎指数,2025-10-30,0.8,7.0,7.0,7.0,9.0,6.5,4044.2595,4086.5388,4041.045,4074.0355,538125900.0
884140.WI,三胎指数,2025-10-31,-0.4,3.0,3.0,1.0,7.0,3.0,4133.5791,4140.0446,4051.5247,4051.5247,661755000.0
884140.WI,三胎指数,2025-11-07,0.8,7.5,7.0,8.0,9.0,7.0,4180.848,4202.9912,4163.6881,4170.9267,523532600.0
884140.WI,三胎指数,2025-11-14,0.15,3.0,2.5,3.5,7.0,5.0,4383.974,4448.5328,4382.7973,4388.3123,877123500.0
8841417.WI,眼科医疗指数,2025-09-18,-0.8,7.5,8.0,7.0,8.5,1.0,1973.7669,2016.2637,1955.8527,2009.9091,312220700.0
8841417.WI,眼科医疗指数,2025-09-23,0.35,3.5,3.0,2.0,7.0,5.5,1886.7574,1928.9833,1856.4606,1928.9833,211484300.0
8841417.WI,眼科医疗指数,2025-09-25,0.4,6.5,7.0,7.5,9.0,6.5,1900.637,1929.1957,1897.0204,1912.6943,148262600.0
8841417.WI,眼科医疗指数,2025-10-16,0.5,6.0,6.5,5.0,8.0,6.5,1879.9329,1903.6043,1874.3263,1887.8034,137568500.0
8841417.WI,眼科医疗指数,2025-10-21,0.0,5.5,5.0,4.5,4.0,5.0,1891.9763,1892.3482,1866.7179,1873.7317,135647700.0
8841417.WI,眼科医疗指数,2025-10-24,0.4,7.5,6.0,7.0,9.0,5.5,1887.7437,1903.5091,1880.6833,1886.3193,108249200.0
8841417.WI,眼科医疗指数,2025-10-27,0.2,5.5,4.0,2.5,8.0,6.5,1905.6344,1909.8097,1894.359,1899.5528,135977700.0
8841417.WI,眼科医疗指数,2025-10-31,0.35,7.2,6.8,6.0,5.0,6.3,1922.2789,1928.2553,1894.7416,1902.2047,177789400.0
8841417.WI,眼科医疗指数,2025-11-04,0.8,9.0,8.0,7.0,9.0,7.0,1903.4699,1926.244,1890.4688,1926.244,140275700.0
8841417.WI,眼科医疗指数,2025-11-06,0.6,7.0,7.0,7.0,9.0,7.0,1904.3664,1909.2158,1896.3775,1907.6658,96109800.0
8841417.WI,眼科医疗指数,2025-11-07,0.5,6.0,6.0,3.0,9.0,6.0,1894.4731,1904.3632,1889.695,1900.5039,100278900.0
8841417.WI,眼科医疗指数,2025-11-10,0.6,7.5,6.5,7.0,9.0,7.0,1925.7895,1930.7465,1890.1765,1894.6606,219650700.0
8841417.WI,眼科医疗指数,2025-11-11,-0.4,5.0,5.5,3.0,8.5,3.5,1928.7459,1932.7252,1917.1422,1926.8792,143647700.0
8841417.WI,眼科医疗指数,2025-11-17,0.45,5.5,5.0,2.5,7.0,6.5,1907.3826,1926.8123,1900.7164,1922.4077,135522800.0
8841417.WI,眼科医疗指数,2025-11-19,0.35,6.5,5.5,6.0,8.0,5.5,1868.8796,1900.4994,1865.6072,1896.5131,119757400.0
8841418.WI,医美指数,2025-09-08,0.45,7.2,6.5,7.0,7.5,7.3,1706.6032,1713.5528,1669.0723,1669.6084,689795800.0
8841418.WI,医美指数,2025-09-09,-0.4,7.5,7.0,6.5,4.0,2.5,1684.726,1706.913,1673.4025,1704.5476,569404000.0
8841418.WI,医美指数,2025-09-10,0.75,6.8,6.5,7.0,8.5,6.8,1681.3233,1688.7229,1673.9725,1683.2275,513845400.0
8841418.WI,医美指数,2025-09-11,0.65,7.5,6.5,7.0,9.0,7.0,1698.3277,1698.3277,1653.5752,1673.8695,625983400.0
8841418.WI,医美指数,2025-09-12,0.35,7.2,6.8,6.5,5.8,6.3,1684.2992,1699.1565,1679.0854,1698.4204,525794600.0
8841418.WI,医美指数,2025-09-15,-0.8,7.0,6.5,4.5,9.0,2.5,1679.0403,1682.9007,1668.8898,1681.6599,438678900.0
8841418.WI,医美指数,2025-09-16,0.8,8.5,7.5,7.0,9.0,7.5,1693.8386,1694.56,1676.0289,1684.3841,462522600.0
8841418.WI,医美指数,2025-09-17,0.45,6.5,6.0,6.5,7.0,6.5,1685.6672,1698.9605,1684.3343,1696.5979,576833000.0
8841418.WI,医美指数,2025-09-18,0.4,7.2,6.5,7.0,8.0,6.3,1649.8418,1683.9774,1637.291,1683.9774,720813800.0
8841418.WI,医美指数,2025-09-19,0.7,7.5,6.5,8.0,9.0,7.0,1645.4279,1655.4427,1636.1727,1647.7576,475265800.0
